#"ID_REF"	"GSM1599181"	"GSM1599182"	"GSM1599183"	"GSM1599187"	"GSM1599188"	"GSM1599189"
#CLASS	Healthy	Healthy	Healthy	TB	TB	TB
"ILMN_1781762"	-4.9375	-5.7291665	-5.6041665	2.9375	-5.3958335	-3.2291667
"ILMN_1781764"	103.770836	125.145836	67.604164	65.854164	79.6875	48.145832
"ILMN_1781769"	3.0625	2.4375	1.5625	0.6041667	-0.4375	-2.8958333
"ILMN_1781774"	1.1875	-4.7708335	-4.7708335	1.2291666	0.104166664	-6.1041665
"ILMN_1781791"	2.9375	3.6875	1.5208334	3.9375	2.0625	-1.0208334
"ILMN_1781795"	305.10416	463.39584	451.72916	398.35416	468.47916	390.6875
"ILMN_1781803"	17.395834	9.6875	14.020833	25.895834	29.4375	22.229166
"ILMN_1781810"	-1.1458334	7.2708335	1.5208334	4.0625	-1.4375	4.7708335
"ILMN_1781812"	54.520832	65.6875	3.8541667	11.104167	5.7291665	7.5625
"ILMN_1781814"	-0.22916667	0.104166664	5.9375	-2.0625	-4.0208335	-0.9375
"ILMN_1781816"	39.604168	54.604168	24.9375	34.5625	19.854166	19.604166
"ILMN_1781819"	327.89584	321.02084	295.27084	472.89584	522.7708	431.0625
"ILMN_1781824"	-3.4375	-8.645833	-9.4375	-2.0625	-1.2291666	-7.6041665
"ILMN_1781833"	-1.3958334	-5.6041665	-2.3541667	2.9375	-2.5625	-5.0625
"ILMN_1781841"	7.4791665	2.5208333	13.145833	5.9375	9.229167	-4.5208335
"ILMN_1781859"	2.4375	1.5625	-8.5625	-2.0625	-10.520833	-7.6041665
"ILMN_1781867"	3.3125	17.104166	5.6041665	2.8541667	7.8541665	9.5625
"ILMN_1781870"	-10.4375	-4.0208335	-4.0208335	2.0625	-3.4375	-10.354167
"ILMN_1781884"	5.2291665	2.8541667	8.020833	2.0625	-1.8541666	1.5625
"ILMN_1781886"	-6.9791665	8.270833	-2.8125	2.7708333	10.9375	-1.4791666
"ILMN_1781890"	6.3541665	5.0625	7.3541665	8.104167	5.6041665	1.9375
"ILMN_1781897"	1.3125	-7.9791665	-15.8125	-11.770833	-1.4791666	0.0625
"ILMN_1781906"	285.27084	203.35417	227.60417	210.35417	216.0625	218.10417
"ILMN_1781916"	-2.8958333	2.4375	7.5625	-1.1458334	9.0625	6.7291665
"ILMN_1781942"	-4.8541665	-0.0625	6.4791665	5.5208335	6.2708335	3.6875
"ILMN_1781943"	-4.0208335	-5.7291665	-5.6458335	-3.4375	-8.0625	-1.2291666
"ILMN_1781951"	4.7708335	-9.604167	5.3958335	-3.8958333	-1.2291666	-14.729167
"ILMN_1781952"	84.6875	54.229168	77.854164	53.604168	64.6875	42.270832
"ILMN_1781966"	-6.5625	2.9375	6.5625	14.729167	-0.7708333	-3.1041667
"ILMN_1781980"	-1.3125	3.6875	9.5625	12.3125	16.395834	19.354166
"ILMN_1781983"	411.8125	264.5625	331.9375	437.64584	407.39584	450.4375
"ILMN_1781984"	6.1875	0.6041667	12.604167	12.3125	11.895833	9.0625
"ILMN_1781986"	98.979164	58.854168	82.854164	63.520832	88.6875	68.604164
"ILMN_1781987"	50.895832	48.395832	40.6875	70.895836	60.104168	65.395836
"ILMN_1781996"	41.270832	65.6875	29.645834	87.854164	95.229164	83.770836
"ILMN_1781999"	26.9375	20.6875	54.729168	50.979168	51.270832	28.6875
"ILMN_1782004"	-1.3541666	-5.6041665	-0.9375	-4.3541665	2.8541667	-7.0208335
"ILMN_1782006"	-6.7291665	5.6041665	1.3541666	0.27083334	4.4791665	-0.39583334
"ILMN_1782015"	3.2291667	49.229168	35.020832	63.8125	15.270833	26.145834
"ILMN_1782021"	9.8125	16.020834	16.4375	21.6875	21.8125	10.854167
"ILMN_1782032"	9.9375	3.8958333	10.729167	20.8125	15.9375	13.1875
"ILMN_1782034"	4.6458335	10.1875	-3.7708333	11.729167	7.4375	3.8541667
"ILMN_1782037"	5.0208335	6.8541665	1.9375	-3.7708333	-1.1041666	5.1875
"ILMN_1782043"	2.1458333	0.7708333	1.5625	6.5625	1.3125	8.354167
"ILMN_1782045"	46.895832	34.604168	73.645836	42.479168	65.395836	35.4375
"ILMN_1782050"	4140.9375	4322.396	2217.5208	5578.354	4433.396	5327.479
"ILMN_1782057"	7.4791665	5.3541665	2.6041667	0.7708333	15.9375	3.1041667
"ILMN_1782069"	276.97916	237.27083	209.5625	176.10417	170.8125	197.02083
"ILMN_1782070"	429.64584	537.2292	557.4375	949.5208	380.5625	539.3542
"ILMN_1782076"	9.5625	2.1458333	-3.1041667	-4.3541665	1.1458334	7.2708335
"ILMN_1782079"	12.729167	9.0625	3.3541667	36.3125	26.3125	11.145833
"ILMN_1782084"	-7.8541665	1.7708334	0.35416666	1.6875	-8.4375	3.1041667
"ILMN_1782085"	13.0625	17.229166	11.8125	13.395833	15.520833	12.104167
"ILMN_1782086"	1.1458334	3.3541667	-0.9375	10.1875	1.8125	11.1875
"ILMN_1782094"	91.354164	97.4375	60.395832	38.8125	50.5625	41.4375
"ILMN_1782095"	245.27083	204.97917	281.27084	170.72917	142.64583	202.64583
"ILMN_1782098"	-2.0208333	-0.6875	8.1875	0.5625	-1.3125	-6.7291665
"ILMN_1782110"	13.770833	41.9375	34.3125	48.8125	32.9375	32.770832
"ILMN_1782116"	16.520834	3.2708333	7.1875	18.270834	16.895834	24.9375
"ILMN_1782129"	85.020836	102.895836	91.479164	66.020836	68.0625	69.5625
"ILMN_1782141"	-15.6875	-5.9791665	-6.7291665	-11.520833	-7.5208335	-6.5625
"ILMN_1782142"	-12.6875	-13.770833	-2.9375	-7.5625	-11.5625	-4.6875
"ILMN_1782167"	10.4375	12.645833	21.4375	17.3125	6.2708335	8.979167
"ILMN_1782173"	-4.7708335	-6.2708335	-2.1875	0.35416666	-6.0625	-1.0625
"ILMN_1782178"	19.8125	4.3125	15.270833	16.4375	2.9375	13.645833
"ILMN_1782181"	-7.5625	5.6041665	-6.3541665	6.3541665	-13.979167	7.1875
"ILMN_1782197"	-2.8125	-2.8958333	0.3125	3.2708333	4.1041665	5.8125
"ILMN_1782204"	-4.7708335	-1.6458334	-3.1041667	1.3125	-0.7708333	-3.1041667
"ILMN_1782222"	146.97917	192.52083	71.604164	307.4375	285.6875	292.8125
"ILMN_1782230"	-0.3125	-2.1041667	0.8541667	-8.6875	4.8125	-6.7708335
"ILMN_1782237"	16.4375	27.9375	19.3125	15.479167	17.9375	9.4375
"ILMN_1782241"	5.0208335	8.270833	0.35416666	15.520833	0.6875	17.520834
"ILMN_1782243"	3.1458333	-3.4375	13.979167	11.854167	4.1041665	4.1041665
"ILMN_1782246"	9.604167	2.1458333	5.8125	3.0625	-1.6041666	-3.0625
"ILMN_1782247"	129.14583	91.479164	101.354164	78.604164	54.395832	114.270836
"ILMN_1782257"	87.770836	81.979164	70.229164	93.4375	70.895836	69.4375
"ILMN_1782271"	2.0208333	-3.8958333	5.0625	-4.3541665	1.9375	-7.0208335
"ILMN_1782273"	12.4375	15.270833	14.8125	26.4375	27.854166	29.770834
"ILMN_1782274"	-0.39583334	5.1875	0.22916667	2.4375	-3.1875	-8.729167
"ILMN_1782275"	17.729166	7.7291665	38.104168	5.3958335	15.479167	3.4791667
"ILMN_1782284"	-7.0625	6.7291665	-11.0625	-5.8541665	-0.4375	2.1041667
"ILMN_1782286"	6.2708335	8.6875	0.7291667	-1.3125	2.9375	7.4375
"ILMN_1782292"	1937.8125	1683.1041	1949.5209	2402.5208	2506.8125	2128.4375
"ILMN_1782295"	3.7708333	5.7708335	5.1458335	-0.6458333	-0.7708333	11.3125
"ILMN_1782305"	2080.9792	2521.0625	821.5625	457.4375	79.229164	533.1458
"ILMN_1782329"	-2.9375	-3.7708333	0.22916667	2.4375	-4.9375	3.8541667
"ILMN_1782331"	206.60417	160.60417	155.9375	190.64583	221.22917	199.85417
"ILMN_1782349"	0.0625	-7.6041665	-9.395833	-2.8958333	-5.6041665	-8.520833
"ILMN_1782350"	2.8541667	8.520833	0.6458333	12.3125	6.3541665	18.604166
"ILMN_1782352"	444.4375	311.85416	222.14583	131.0625	174.89583	295.4375
"ILMN_1782371"	0.8125	9.0625	6.3541665	-1.9375	-9.395833	0.35416666
"ILMN_1782377"	487.22916	342.52084	421.02084	207.89583	204.0625	225.64583
"ILMN_1782381"	-10.645833	-7.6458335	-0.4375	-2.9375	-8.479167	-3.6041667
"ILMN_1782384"	8.104167	6.6041665	17.145834	2.4375	9.0625	2.9375
"ILMN_1782385"	598.3125	470.97916	326.77084	621.1458	608.4375	522.3958
"ILMN_1782389"	4.3958335	-2.4375	-1.7708334	-3.3958333	4.4375	11.854167
"ILMN_1782399"	19.645834	4.1041665	17.770834	5.5208335	-0.9375	6.3541665
"ILMN_1782403"	8.8125	5.0208335	3.7708333	15.729167	25.3125	15.770833
"ILMN_1782412"	-5.3541665	9.604167	3.1041667	2.5625	-1.2291666	0.27083334
"ILMN_1782417"	701.1875	819.0208	977.7292	738.1875	762.1875	822.2292
"ILMN_1782419"	130.85417	920.3125	808.7708	280.22916	314.72916	148.1875
"ILMN_1782429"	6.3958335	-9.645833	-5.2708335	-4.8958335	-6.7708335	-6.7708335
"ILMN_1782439"	-5.6041665	-7.1041665	-1.5208334	-0.6041667	-7.8541665	-5.0625
"ILMN_1782441"	4.3541665	-2.4791667	-4.0208335	-0.8125	6.1875	-5.2291665
"ILMN_1782444"	274.8125	348.3125	132.3125	390.9375	361.60416	310.3125
"ILMN_1782447"	1.1875	-3.1458333	-0.020833334	-2.3541667	-5.1875	-4.3125
"ILMN_1782448"	-4.3541665	1.7708334	-1.1458334	-3.7708333	0.6041667	-6.4791665
"ILMN_1782459"	825.6875	820.8542	589.8542	1035.9791	1009.1875	822.7708
"ILMN_1782487"	65.645836	84.270836	10.4375	265.3125	302.6875	211.9375
"ILMN_1782488"	449.64584	310.5625	364.97916	357.14584	532.5625	474.77084
"ILMN_1782501"	0.22916667	12.5625	2.0625	4.6458335	11.770833	-4.3541665
"ILMN_1782504"	61.229168	63.479168	42.770832	129.52083	105.395836	82.020836
"ILMN_1782513"	33.145832	15.395833	22.1875	18.6875	29.4375	19.020834
"ILMN_1782530"	4.6875	-0.6458333	11.3125	-5.8541665	5.7708335	5.8125
"ILMN_1782533"	5.1041665	-0.39583334	-4.9375	2.8541667	3.4791667	7.0625
"ILMN_1782538"	14098.8955	14534.1455	11370.4375	12100.2295	9984.3125	9564.8545
"ILMN_1782543"	371.0625	272.8125	448.77084	288.14584	315.5625	328.39584
"ILMN_1782545"	-0.0625	5.9375	6.1875	2.6041667	-3.8958333	-5.6041665
"ILMN_1782551"	13.1875	11.4375	14.5625	8.979167	12.145833	13.645833
"ILMN_1782558"	-8.854167	-7.7708335	-3.6458333	-6.7291665	-9.520833	-2.8125
"ILMN_1782560"	953.1042	1108.7709	560.6042	614.1875	460.89584	630.6042
"ILMN_1782567"	3.1875	10.520833	1.1875	3.4791667	-2.0625	3.1041667
"ILMN_1782579"	565.6875	347.64584	365.97916	698.1875	630.2292	528.9375
"ILMN_1782581"	2.4375	13.1875	1.1041666	6.7708335	14.520833	5.8125
"ILMN_1782596"	-4.6875	-2.1875	-11.3125	-8.8125	-9.6875	-4.9375
"ILMN_1782609"	182.60417	303.0625	240.4375	388.47916	418.9375	370.8125
"ILMN_1782611"	180.3125	137.3125	233.77083	130.22917	192.60417	168.22917
"ILMN_1782618"	20.145834	27.854166	48.145832	24.8125	39.6875	25.979166
"ILMN_1782621"	12564.1875	12317.1045	12919.8545	14098.8955	15765.6875	14893.5205
"ILMN_1782633"	487.72916	262.35416	550.9792	404.6875	398.52084	448.10416
"ILMN_1782635"	70.895836	92.395836	48.6875	93.770836	111.645836	66.770836
"ILMN_1782637"	0.8541667	-4.3125	1.9375	0.104166664	-3.7708333	1.3958334
"ILMN_1782651"	-0.5208333	-4.5625	0.104166664	1.3541666	-5.1041665	-1.0625
"ILMN_1782653"	0.104166664	6.8541665	10.729167	3.5625	5.0625	6.8541665
"ILMN_1782661"	-1.6458334	2.8125	0.5208333	10.104167	12.520833	-8.0625
"ILMN_1782679"	-0.6458333	-9.0625	-6.2708335	-5.2291665	-9.854167	-3.1458333
"ILMN_1782685"	16.0625	27.020834	24.729166	37.020832	38.854168	21.3125
"ILMN_1782688"	-1.1458334	-7.0208335	6.7291665	8.145833	10.6875	8.354167
"ILMN_1782691"	5.7708335	-2.8958333	2.6041667	8.4375	2.4375	2.1458333
"ILMN_1782693"	1.1875	7.1875	1.3541666	0.3125	-2.5625	-4.3125
"ILMN_1782704"	11.3125	-6.3541665	5.8125	-3.2708333	-2.4791667	-7.9791665
"ILMN_1782705"	3.6875	-2.3541667	2.1458333	-3.3958333	4.6458335	2.6875
"ILMN_1782716"	-2.3125	-0.9375	-6.3541665	-9.145833	-8.0625	-7.1041665
"ILMN_1782729"	39.729168	25.1875	47.3125	47.0625	48.0625	59.4375
"ILMN_1782730"	7.5625	-1.0625	1.9375	4.4375	-0.0625	11.0625
"ILMN_1782741"	51.604168	43.854168	116.479164	67.3125	57.479168	51.645832
"ILMN_1782743"	100.020836	139.52083	118.854164	94.520836	78.645836	97.354164
"ILMN_1782745"	0.35416666	-3.8541667	-3.8541667	3.8958333	-4.3541665	2.8541667
"ILMN_1782748"	82.6875	24.770834	59.854168	56.354168	24.5625	25.729166
"ILMN_1782749"	55.270832	38.8125	26.5625	34.3125	40.145832	34.3125
"ILMN_1782750"	-1.0208334	-4.3541665	10.6875	-5.6458335	-4.7708335	-2.7291667
"ILMN_1782751"	-0.020833334	3.1041667	3.2291667	3.3541667	2.4375	-0.7291667
"ILMN_1782753"	62.104168	97.354164	10.8125	33.0625	27.9375	43.3125
"ILMN_1782754"	-6.9791665	-3.3958333	-7.5208335	0.104166664	-1.0625	-6.3958335
"ILMN_1782761"	-0.7708333	0.4375	5.6875	2.9375	0.8541667	1.5625
"ILMN_1782782"	-0.8125	9.8125	-8.145833	4.6041665	5.3125	-0.4375
"ILMN_1782786"	5.8125	13.1875	-5.9375	1.7291666	1.5208334	5.9375
"ILMN_1782788"	2820.3542	3148.6875	2361.0625	2710.6875	2151.3542	2904.1458
"ILMN_1782795"	0.104166664	13.979167	2.7291667	15.520833	10.9375	-0.5208333
"ILMN_1782798"	-2.1875	3.4791667	10.395833	7.1875	3.6875	-4.3125
"ILMN_1782800"	5.3125	10.6875	-2.3541667	-6.1458335	-4.3958335	2.6458333
"ILMN_1782810"	-0.9375	-2.8125	3.2708333	-5.5625	-0.0625	-9.4375
"ILMN_1782813"	18.645834	7.7708335	10.9375	10.1875	30.145834	6.3541665
"ILMN_1782829"	53.9375	57.354168	42.645832	58.1875	51.229168	44.020832
"ILMN_1782845"	-3.0208333	-10.604167	-3.0625	-5.9791665	-5.0625	-3.0208333
"ILMN_1782851"	13.770833	12.604167	11.729167	8.020833	16.229166	7.1875
"ILMN_1782861"	7.3541665	9.5625	7.5625	-4.8125	-3.1041667	-5.6875
"ILMN_1782862"	3.8541667	-6.1458335	4.6458335	-2.1041667	-2.1875	-2.9791667
"ILMN_1782863"	9.5625	2.1458333	8.0625	-6.0625	-3.3958333	-0.0625
"ILMN_1782870"	-2.1041667	5.0625	0.7708333	8.979167	-7.8541665	-0.020833334
"ILMN_1782881"	46.020832	50.5625	20.6875	16.4375	32.645832	28.895834
"ILMN_1782890"	2250.5625	2422.6042	1846.0625	2490.6875	2898.6042	2402.5208
"ILMN_1782897"	72.645836	87.020836	99.020836	124.604164	94.520836	91.479164
"ILMN_1782922"	76.229164	109.979164	56.4375	28.645834	23.729166	26.145834
"ILMN_1782924"	5.3958335	-0.8125	2.2291667	-6.0208335	6.3958335	9.0625
"ILMN_1782937"	-5.6875	3.6458333	0.020833334	2.1458333	-0.8125	-1.1458334
"ILMN_1782938"	-1.7708334	-2.6875	-4.3125	0.9791667	-5.5625	-5.3958335
"ILMN_1782939"	22.4375	20.5625	11.4375	29.104166	17.270834	18.854166
"ILMN_1782944"	-8.0625	-12.229167	-8.645833	-1.1458334	-10.604167	-4.7708335
"ILMN_1782950"	1.9375	-7.4375	-3.2291667	2.0625	-6.1875	0.6041667
"ILMN_1782953"	-1.6458334	-4.0208335	-0.9375	-3.4375	0.8125	0.6041667
"ILMN_1782954"	189.60417	209.9375	120.0625	205.60417	253.0625	196.3125
"ILMN_1782955"	0.5208333	-14.979167	-1.2291666	-3.0625	7.5208335	-1.9375
"ILMN_1782958"	0.7708333	1.1458334	-5.8541665	-4.6458335	-3.8125	-2.5208333
"ILMN_1782977"	10123.1875	8664.8955	11691.2295	11780.4375	11691.2295	13143.2295
"ILMN_1782978"	-8.020833	4.6458335	-4.3958335	7.5625	-9.520833	-8.645833
"ILMN_1782983"	14.895833	8.479167	8.020833	16.395834	20.145834	14.354167
"ILMN_1782991"	7.5625	-1.9375	22.1875	8.604167	1.5625	4.3125
"ILMN_1782993"	0.27083334	-7.4791665	-6.3958335	0.27083334	0.104166664	-3.2708333
"ILMN_1782994"	7.0625	9.270833	8.0625	8.9375	0.27083334	16.4375
"ILMN_1783022"	-4.0208335	-4.8125	-0.9375	-0.7708333	-1.8958334	0.6041667
"ILMN_1783023"	100.3125	177.97917	59.229168	432.97916	320.1875	235.47917
"ILMN_1783024"	-2.9791667	-7.0208335	-4.4791665	3.1041667	6.4791665	-5.9375
"ILMN_1783026"	73.395836	127.854164	87.1875	44.604168	39.479168	39.729168
"ILMN_1783040"	6.3958335	3.0208333	7.4791665	5.8125	5.6458335	-0.9375
"ILMN_1783057"	0.9375	9.770833	3.3541667	0.104166664	3.4791667	2.4375
"ILMN_1783060"	395.47916	359.35416	512.4792	191.5625	125.395836	317.89584
"ILMN_1783075"	6.3541665	7.2708335	0.8125	9.604167	6.4791665	7.5208335
"ILMN_1783097"	-1.8125	3.2291667	1.2291666	15.104167	21.354166	0.35416666
"ILMN_1783120"	218.3125	355.1875	244.60417	352.77084	314.0625	361.02084
"ILMN_1783131"	6.7291665	-5.9791665	11.479167	-1.9375	2.4375	8.604167
"ILMN_1783142"	16.1875	9.4375	19.854166	13.0625	15.6875	2139.6875
"ILMN_1783149"	64.729164	26.4375	32.729168	26.4375	62.9375	79.6875
"ILMN_1783156"	270.1875	219.10417	550.5625	230.5625	314.5625	202.72917
"ILMN_1783158"	1.4375	11.729167	17.270834	19.104166	12.3125	7.5625
"ILMN_1783161"	0.27083334	4.1041665	2.9375	8.020833	-2.7291667	-3.2291667
"ILMN_1783165"	-3.6458333	-2.9791667	9.0625	9.729167	0.35416666	3.8541667
"ILMN_1783168"	0.27083334	0.4375	-1.8125	-0.8125	3.6875	1.5625
"ILMN_1783170"	230.6875	290.4375	112.895836	52.270832	48.979168	126.854164
"ILMN_1783182"	0.6875	8.979167	-9.4375	-5.7291665	-12.5625	-1.8125
"ILMN_1783185"	16.270834	12.395833	5.3958335	5.8541665	0.47916666	0.27083334
"ILMN_1783204"	-18.229166	-2.8125	0.35416666	-3.7708333	2.4375	1.3541666
"ILMN_1783214"	-1.9375	-3.4375	-0.5208333	-2.0208333	1.3958334	5.0208335
"ILMN_1783220"	3.2291667	-1.0625	-4.9375	-0.9375	-9.395833	-3.3958333
"ILMN_1783225"	1.7291666	1.9375	5.6041665	4.4375	2.5625	7.0625
"ILMN_1783226"	612.2292	513.6458	632.6875	478.5625	508.5625	503.39584
"ILMN_1783231"	5.3541665	3.6458333	2.9375	0.3125	6.3541665	-1.1458334
"ILMN_1783244"	-6.9791665	-17.895834	-2.8125	-9.4375	-4.7291665	-3.4791667
"ILMN_1783247"	241.3125	115.395836	270.6875	166.0625	170.60417	133.97917
"ILMN_1783253"	2.9375	15.104167	-2.1875	-1.3125	-5.9791665	-2.0625
"ILMN_1783266"	13.645833	-0.4375	-1.0625	7.7291665	2.5625	0.35416666
"ILMN_1783276"	69.229164	106.4375	57.145832	104.145836	115.0625	73.520836
"ILMN_1783285"	20.645834	12.145833	16.0625	25.1875	35.895832	25.729166
"ILMN_1783287"	17.770834	1.3125	9.4375	4.6458335	5.3541665	1.5625
"ILMN_1783303"	6.8541665	12.604167	3.4791667	3.7708333	3.6041667	11.854167
"ILMN_1783304"	2228.7292	2233.3542	1781.6875	1916.0209	2090.1458	2267.3542
"ILMN_1783312"	0.35416666	-5.5625	7.3125	-2.1875	0.3125	7.4375
"ILMN_1783313"	4.0208335	3.8541667	11.3125	-1.0625	11.520833	0.27083334
"ILMN_1783329"	6.3958335	2.4375	-7.7708335	-5.8958335	-8.604167	0.104166664
"ILMN_1783333"	808.3542	703.1875	794.1458	604.1875	819.7708	792.2292
"ILMN_1783336"	-1.3125	0.6458333	2.9375	-6.0625	-3.3958333	-8.9375
"ILMN_1783337"	37.895832	39.479168	38.145832	32.020832	22.1875	31.395834
"ILMN_1783350"	31.729166	25.729166	51.854168	57.5625	47.020832	51.6875
"ILMN_1783383"	6.7291665	7.5625	-2.8125	9.229167	-0.0625	3.2291667
"ILMN_1783392"	-6.0208335	7.5625	6.2708335	7.6041665	-1.1458334	-4.4791665
"ILMN_1783394"	44.020832	62.6875	85.0625	46.270832	30.229166	57.0625
"ILMN_1783415"	7.5625	1.1875	8.479167	5.3125	2.5208333	-0.6041667
"ILMN_1783418"	-4.7291665	0.020833334	-3.8958333	-0.5208333	-0.7291667	-4.0208335
"ILMN_1783424"	599.0625	537.0625	407.97916	529.6042	547.9792	474.0625
"ILMN_1783425"	9.1875	3.1875	3.2291667	4.3958335	11.729167	4.1041665
"ILMN_1783427"	5.9375	7.0625	24.1875	1.1458334	12.604167	24.9375
"ILMN_1783443"	5.0625	6.2708335	-3.3958333	11.3125	12.4375	6.9375
"ILMN_1783444"	-1.1041666	-3.7291667	-4.3958335	0.6041667	3.0625	2.0625
"ILMN_1783448"	563.3958	469.85416	456.77084	663.7708	299.72916	577.2292
"ILMN_1783469"	360.64584	276.85416	227.47917	189.77083	143.10417	184.6875
"ILMN_1783471"	6.1875	0.6041667	-5.5625	3.8541667	1.1458334	5.5208335
"ILMN_1783497"	-1.9375	0.3125	-2.8125	6.8125	9.270833	4.1041665
"ILMN_1783500"	-10.6875	-5.1458335	-10.9375	-2.0208333	-1.1458334	2.1458333
"ILMN_1783535"	-5.1458335	-0.47916666	0.35416666	0.0625	-3.8125	-3.4375
"ILMN_1783546"	63.020832	105.895836	55.604168	96.3125	72.979164	68.520836
"ILMN_1783547"	-6.5625	20.145834	-1.6458334	2.1458333	-4.3541665	0.7291667
"ILMN_1783556"	1.3125	-7.8958335	0.104166664	-0.5208333	3.8541667	-3.0208333
"ILMN_1783563"	16.5625	16.4375	23.270834	19.8125	20.145834	8.9375
"ILMN_1783566"	3.8958333	-1.2291666	-5.9791665	-3.0208333	-3.1041667	2.1041667
"ILMN_1783583"	-1.0625	-2.0625	0.27083334	1.5625	-3.0625	1.1875
"ILMN_1783593"	-7.4791665	-3.1041667	3.6875	3.0208333	-0.7708333	-3.1041667
"ILMN_1783598"	35.770832	26.145834	29.4375	30.145834	21.604166	31.520834
"ILMN_1783606"	48.8125	60.270832	52.395832	44.9375	43.604168	41.5625
"ILMN_1783610"	16.895834	10.729167	16.1875	9.520833	16.354166	7.2708335
"ILMN_1783621"	7.6041665	13.395833	2.8541667	15.604167	12.479167	12.604167
"ILMN_1783627"	299.5625	346.6875	421.3125	240.47917	132.89583	289.10416
"ILMN_1783629"	2.9375	-5.5625	4.4375	-2.1875	-8.8125	-4.0208335
"ILMN_1783636"	833.4792	679.8958	1016.7292	513.4375	803.1875	579.4375
"ILMN_1783643"	-2.0208333	0.8958333	-5.1458335	0.6875	2.2708333	-4.6875
"ILMN_1783645"	19.1875	8.145833	19.0625	21.645834	17.9375	24.0625
"ILMN_1783656"	4.3125	6.9375	10.104167	-1.7708334	3.5625	1.5208334
"ILMN_1783671"	-1.0208334	-4.3541665	-2.0208333	-10.520833	-6.6041665	-8.5625
"ILMN_1783672"	2.1458333	0.6875	-3.0625	-6.9791665	7.3541665	5.6041665
"ILMN_1783673"	30.5625	50.770832	34.604168	17.479166	14.354167	30.354166
"ILMN_1783675"	70.4375	57.145832	50.020832	55.4375	72.854164	43.770832
"ILMN_1783676"	21.8125	35.479168	16.9375	26.6875	25.270834	29.479166
"ILMN_1783681"	321.47916	283.97916	289.89584	213.1875	243.3125	220.97917
"ILMN_1783682"	12.395833	10.354167	14.8125	7.5625	9.895833	-0.9375
"ILMN_1783684"	177.97917	285.14584	101.0625	214.89583	257.27084	179.10417
"ILMN_1783690"	-1.7708334	-7.5208335	4.1041665	4.5208335	-3.7291667	2.4375
"ILMN_1783695"	336.39584	318.9375	214.5625	400.64584	513.6458	516.1458
"ILMN_1783702"	66.104164	100.604164	22.9375	64.479164	56.520832	42.729168
"ILMN_1783705"	-0.3125	0.104166664	7.5208335	3.1458333	3.0625	3.8541667
"ILMN_1783707"	9.270833	29.8125	23.1875	12.145833	20.6875	27.3125
"ILMN_1783709"	518.4792	434.22916	246.6875	687.0208	716.6875	593.2708
"ILMN_1783712"	0.8541667	-1.9375	-1.0625	16.229166	13.1875	-2.3958333
"ILMN_1783717"	6.7708335	-2.7291667	4.1041665	0.9375	-0.0625	13.3125
"ILMN_1783728"	89.104164	41.4375	97.895836	100.020836	127.645836	83.854164
"ILMN_1783735"	11.3125	15.020833	11.0625	7.2291665	8.104167	24.5625
"ILMN_1783743"	4.0625	-5.9791665	17.3125	-2.9375	2.4375	0.3125
"ILMN_1783753"	1141.8959	871.9792	1269.3541	851.9375	811.7708	896.6042
"ILMN_1783756"	-12.145833	-9.979167	-9.729167	-3.3958333	-7.0625	-9.145833
"ILMN_1783771"	62.479168	62.6875	55.854168	45.0625	73.854164	56.354168
"ILMN_1783795"	18.270834	6.8541665	15.770833	2.7708333	2.5208333	8.6875
"ILMN_1783798"	0.27083334	2.8541667	5.6875	8.020833	8.8125	4.4375
"ILMN_1783805"	5.8125	1.7708334	0.35416666	12.479167	9.270833	8.5625
"ILMN_1783806"	13.0625	7.9791665	14.4375	56.979168	34.729168	36.229168
"ILMN_1783808"	-1.7708334	-3.3958333	8.520833	6.1875	-0.020833334	2.4375
"ILMN_1783815"	23.395834	10.4375	9.8125	15.020833	22.479166	36.5625
"ILMN_1783818"	6.8541665	3.4375	1.3541666	12.270833	5.3541665	13.4375
"ILMN_1783827"	6.2708335	6.4791665	8.104167	2.1458333	6.3958335	1.8958334
"ILMN_1783832"	-2.7708333	-1.1458334	-5.1041665	-0.0625	-5.6041665	-8.5625
"ILMN_1783835"	-0.0625	-1.1458334	10.645833	10.645833	11.479167	1.2291666
"ILMN_1783837"	8.6875	-3.8958333	5.1041665	-7.0208335	1.9791666	4.6458335
"ILMN_1783840"	-6.9791665	-8.5625	-2.8125	-1.9791666	-4.7708335	-4.5208335
"ILMN_1783843"	64.520836	34.770832	99.5625	91.270836	67.354164	61.4375
"ILMN_1783846"	15.520833	6.2291665	12.354167	22.729166	12.4375	23.479166
"ILMN_1783847"	9.4375	10.729167	3.6875	13.395833	5.3958335	6.3541665
"ILMN_1783852"	219.85417	294.10416	235.22917	445.64584	455.64584	505.27084
"ILMN_1783864"	3.6875	4.9791665	5.0208335	-3.3958333	-4.3958335	4.4791665
"ILMN_1783873"	22.604166	32.8125	32.020832	22.8125	32.770832	20.479166
"ILMN_1783881"	11.4375	8.854167	10.520833	1.3958334	-1.3541666	1.0625
"ILMN_1783889"	66.979164	46.770832	31.8125	92.354164	88.3125	105.4375
"ILMN_1783905"	-0.6458333	-2.3541667	-8.895833	-10.9375	-10.895833	-3.1458333
"ILMN_1783908"	3.8541667	2.4375	12.229167	10.5625	-3.1041667	-4.7708335
"ILMN_1783909"	-3.8958333	-3.1041667	5.1041665	-3.2708333	-1.7291666	6.3958335
"ILMN_1783910"	68.229164	96.6875	138.97917	64.895836	41.104168	73.5625
